,id,name,service_name,service_id,location
811,67731,Espoonlahden urheilupuiston ulkokuntosali,Ulkokuntoiluvälineet,737,POINT (60.145348 24.66246)
812,67722,Rukinpyörän ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.292164 25.10217)
813,66850,Savelanpuisto / Kuntoportaat,Ulkokuntoiluvälineet,737,POINT (60.233665 24.996159)
814,66836,Saarenpellon kuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.172108 24.595291)
815,66836,Saarenpellon kuntoilupaikka,Lähiliikuntapaikka,415,POINT (60.172108 24.595291)
816,66834,Karamzininpuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.244797 24.71195)
817,66834,Karamzininpuiston ulkokuntoilupaikka,Lähiliikuntapaikka,415,POINT (60.244797 24.71195)
818,66821,Petikon tukkipatteri,Ulkokuntoiluvälineet,737,POINT (60.299915 24.808584)
819,66819,Kuusijärven ulkokuntosali,Ulkokuntoiluvälineet,737,POINT (60.31406 25.1135)
820,65465,Suursuonpuisto / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.23341 24.94192)
821,65435,Jerikonmäen kuntoportaat,Ulkokuntoiluvälineet,737,POINT (60.114655 24.446276)
822,65380,Rohtotarha / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.21539 24.9611)
823,65352,Kostinkallio / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.23701 25.085926)
824,64990,Espoonlahden urheilupuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.145382 24.662495)
825,64989,Espoonlahden urheilupuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.146275 24.661638)
826,64988,Mikkelänpuisto 1 / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.20558 24.634388)
827,64987,Tuuliniitty / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.171444 24.797985)
828,64979,Puotilankenttä / Ulkokuntosali,Ulkokuntoiluvälineet,737,POINT (60.21545 25.096191)
829,64978,Linnanpellonpuisto / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.22921 25.106932)
830,64958,Pellaksenhaka / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.231155 24.690992)
831,64953,Kuntoilupaikka Korennonpuisto,Ulkokuntoiluvälineet,737,POINT (60.33987 25.13881)
832,64952,Kuntoilupaikka Kimalaisen rantapuisto,Ulkokuntoiluvälineet,737,POINT (60.341427 25.125004)
833,64951,Kärppäpuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.36128 25.087818)
834,64948,Kuntoilupaikka Ester Koskelaisen puisto,Ulkokuntoiluvälineet,737,POINT (60.32408 25.103125)
835,64947,Kuntoilupaikka Rautkallio,Ulkokuntoiluvälineet,737,POINT (60.322098 25.069557)
836,64942,Kuntoilupaikka Vaunukallio,Ulkokuntoiluvälineet,737,POINT (60.282402 25.111708)
837,64941,Kuntoilupaikka Pallopuisto,Ulkokuntoiluvälineet,737,POINT (60.25021 25.090199)
838,64938,Kuntoilupaikka Estepuisto,Ulkokuntoiluvälineet,737,POINT (60.245544 25.104292)
839,64935,Kaivopuistonranta / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.153572 24.956715)
840,64904,Tuomarilan kuntoportaat,Ulkokuntoiluvälineet,737,POINT (60.19837 24.696907)
841,64767,Sähköttäjänpuisto / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.196716 24.93839)
842,64759,Kurkimäen liikuntapuisto / Ulkokuntosali,Ulkokuntoiluvälineet,737,POINT (60.23415 25.067743)
843,64718,Lauttasaaren liikuntapuisto / Kuntoportaat,Ulkokuntoiluvälineet,737,POINT (60.16353 24.864645)
844,64699,Karamzininpuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.244488 24.711899)
845,64627,Westendin hiekkakenttä / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.162945 24.80151)
846,64626,Uusmäen kenttä / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.238346 24.82186)
847,64625,Laurinlahden uimaranta Tyrsky / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.14571 24.6368)
848,64624,Kauklahden urheilukenttä / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.183514 24.579361)
849,64615,Iso Vasikkasaari / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.140835 24.761127)
850,64528,Keimolan kilpahiihtokeskuksen ulkokuntoilulaiteet,Ulkokuntoiluvälineet,737,POINT (60.32895 24.815298)
851,63738,Länsirannan kuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.172073 24.814728)
852,63738,Länsirannan kuntoilupaikka,Lähiliikuntapaikka,415,POINT (60.172073 24.814728)
853,63352,Oittaan uimarannan ulkokuntosali,Ulkokuntoiluvälineet,737,POINT (60.240192 24.658812)
854,63152,Mikkolan ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.34115 25.091389)
855,63151,Möskärin ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.317444 25.024998)
856,63031,Ala-Soukan kuntoportaat,Ulkokuntoiluvälineet,737,POINT (60.1341 24.672678)
857,62997,Hämeenkylän koulun ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.268677 24.814707)
858,62997,Hämeenkylän koulun ulkokuntoilupaikka,Lähiliikuntapaikka,415,POINT (60.268677 24.814707)
859,62941,Rautaranta Outdoor Gym Helsinki / Ulkokuntosali,Ulkokuntoiluvälineet,737,POINT (60.18248 24.963285)
860,62932,Pikkukosken uimaranta / Ulkokuntosali,Ulkokuntoiluvälineet,737,POINT (60.22775 24.982218)
861,62927,Aurinkolahden uimaranta / Ulkokuntosali (2/2),Ulkokuntoiluvälineet,737,POINT (60.202694 25.160913)
862,62918,Leikkipuisto Piika / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.24394 24.857008)
863,62765,Myyrmäen urheilupuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.262398 24.840363)
864,62756,Martinlaakson koulun ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.277496 24.846004)
865,62755,Raappavuoren ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.275295 24.83056)
866,62168,Hansavalkaman pallokenttä / ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.191658 24.58567)
867,62167,Puolarmaarin ulkoilukeskus / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.176723 24.696781)
868,60304,Koivukylän koulun ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.325016 25.075035)
869,60290,Kulomäen lähiliikuntapaikan ulkokuntoilulaitteet,Ulkokuntoiluvälineet,737,POINT (60.34424 25.05808)
870,60285,Kanervannummen ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.286736 25.060806)
871,60283,Maitikkapuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.308617 25.015953)
872,60282,Simonkylän kuntoradan kuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.319904 25.035732)
873,60281,Simonkylän kuntoradan kuntoilulaitteet,Ulkokuntoiluvälineet,737,POINT (60.315018 25.02118)
874,60275,Raikukujan ulkokuntoilulaitteet,Ulkokuntoiluvälineet,737,POINT (60.278404 24.85924)
875,60273,Jokiuomanpuiston kuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.274246 24.857197)
876,60271,Kuntoilupaikka Kestinmäki,Ulkokuntoiluvälineet,737,POINT (60.34702 25.116962)
877,60263,Kuusijärven ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.31358 25.110687)
878,60196,Kuntoportaat,Ulkokuntoiluvälineet,737,POINT (60.221325 24.704144)
879,60196,Kuntoportaat,Lähiliikuntapaikka,415,POINT (60.221325 24.704144)
880,60195,Kasavuoren ulkokuntosali 2,Ulkokuntoiluvälineet,737,POINT (60.213814 24.691166)
881,60195,Kasavuoren ulkokuntosali 2,Lähiliikuntapaikka,415,POINT (60.213814 24.691166)
882,60194,Kasavuoren ulkokuntosali 1,Ulkokuntoiluvälineet,737,POINT (60.214863 24.700985)
883,60194,Kasavuoren ulkokuntosali 1,Lähiliikuntapaikka,415,POINT (60.214863 24.700985)
884,60193,Gallträskin ulkokuntosali,Ulkokuntoiluvälineet,737,POINT (60.22112 24.734077)
885,60193,Gallträskin ulkokuntosali,Lähiliikuntapaikka,415,POINT (60.22112 24.734077)
886,59988,Rekolan liikuntapuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.332687 25.082771)
887,59986,Rajakylän liikuntapuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.24885 25.110134)
888,59981,Ulkokuntoilupaikka Matarinpuisto,Ulkokuntoiluvälineet,737,POINT (60.332863 25.091076)
889,59972,Lipunkantajan ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.322132 24.852337)
890,59970,Kuntoilupaikka Punakivenpuisto,Ulkokuntoiluvälineet,737,POINT (60.319447 24.847752)
891,59969,Petikon ulkoilualueen ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.288334 24.819782)
892,59968,Kuntoilupaikka Louhijanpuisto,Ulkokuntoiluvälineet,737,POINT (60.265064 24.870995)
893,59967,Kuntoilupaikka Ojahaka,Ulkokuntoiluvälineet,737,POINT (60.265095 24.860651)
894,59966,Rajatorpan ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.25936 24.827204)
895,59965,Kuntoilupaikka Vapaalan aukee,Ulkokuntoiluvälineet,737,POINT (60.264435 24.82175)
896,59964,Kuntoilupaikka Lammaspuisto,Ulkokuntoiluvälineet,737,POINT (60.261425 24.794962)
897,59948,Kuntoilupaikka Kenraalinpuisto,Ulkokuntoiluvälineet,737,POINT (60.325134 24.85732)
898,59947,Keltamopuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.295258 25.028507)
899,59946,Hiekkaharjun liikuntapuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.30068 25.055546)
900,59942,Paloheinän ulkoilualue / Ulkokuntosali,Ulkokuntoiluvälineet,737,POINT (60.254833 24.916718)
901,59869,Tikkurilan urheilupuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.29831 25.030062)
902,59853,Selkämerenpuisto / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.15995 24.914112)
903,58474,Kulosaaren kenttä / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.187035 25.00169)
904,57626,Hakunilan urheilupuiston ulkokuntoilupaikka 1,Ulkokuntoiluvälineet,737,POINT (60.279045 25.121813)
905,57625,Hakunilan urheilupuiston ulkokuntoilupaikka 4,Ulkokuntoiluvälineet,737,POINT (60.265785 25.112268)
906,57623,Hakunilan urheilupuiston ulkokuntoilupaikka 2,Ulkokuntoiluvälineet,737,POINT (60.276608 25.119781)
907,57621,Hakunilan urheilupuiston ulkokuntoilupaikka 3,Ulkokuntoiluvälineet,737,POINT (60.266342 25.128109)
908,57595,Väinämöisenkenttä / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.172318 24.916357)
909,57548,Päivänkehrän koulu / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.17296 24.738028)
910,57430,Länsi-Herttoniemen kuntoportaat,Ulkokuntoiluvälineet,737,POINT (60.204155 25.02712)
911,57419,Laurinlahden koulu / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.148624 24.645239)
912,57396,Joukinaho / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.168926 24.643766)
913,57391,Lauttasaaren uimaranta / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.155262 24.872822)
914,57389,Kannelmäen kuntolenkki / Vanhaistenpuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.24365 24.88532)
915,57388,Kannelmäen kuntolenkki / Intervallirata,Ulkokuntoiluvälineet,737,POINT (60.241135 24.87983)
916,57387,Kannelmäen kuntolenkki / Kannelkallion ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.239857 24.886541)
917,57386,Kannelmäen kuntolenkki / Hämeenlinnanväylän virkistysalueen ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.247047 24.884542)
918,57385,Kannelmäen kuntolenkki / Kannelpuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.23958 24.882387)
919,57384,Kannelmäen kuntolenkki / Mätäjoen ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.247807 24.878693)
920,57383,Niittykumpu / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.169575 24.768383)
921,57372,Talin perhepolku / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.211273 24.869484)
922,57361,Malminkartanon kuntoportaat,Ulkokuntoiluvälineet,737,POINT (60.250637 24.846992)
923,57358,Kirstinkenttä / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.20261 24.670479)
924,57356,Klobbenin uimaranta (Soukka) / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.135826 24.651323)
925,57353,Paloheinän ulkoilualue / Kuntoportaat,Ulkokuntoiluvälineet,737,POINT (60.25607 24.913673)
926,57320,Latokasken asukaspuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.177982 24.663532)
927,57318,Matinsyrjän ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.16443 24.750744)
928,57317,Eestinkallion koulu / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.1654 24.684343)
929,57313,The Park Hietsu / Ulkokuntosali,Ulkokuntoiluvälineet,737,POINT (60.173145 24.906046)
930,57288,Tapiolan asukaspuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.18512 24.79864)
931,57286,Matinkylän urheilupuisto / Ulkokuntoiluvälineet (etelä),Ulkokuntoiluvälineet,737,POINT (60.157 24.75255)
932,57240,Santahamina / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.14839 25.044767)
933,57216,Otaniemen urheilupuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.18586 24.833832)
934,57189,Kivenlahden uimaranta / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.153023 24.626436)
935,57093,Tyrskyvuoren kuntoportaat,Ulkokuntoiluvälineet,737,POINT (60.146255 24.63676)
936,57092,Westendin kuntoportaat,Ulkokuntoiluvälineet,737,POINT (60.164005 24.78913)
937,56080,Alakivenpuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.219696 25.070635)
938,55946,Tervasaari / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.17411 24.969826)
939,55945,Violanpuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.197506 24.967388)
940,55944,Töölönlahden puisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.17639 24.936094)
941,55943,Tulvaniitty / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.232327 24.982533)
942,55942,Sarvaston aluepuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.169155 25.055214)
943,55941,Selkämerenpuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.159924 24.914024)
944,55940,Runar Schildtin puisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.22907 24.888048)
945,55938,Rikunpuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.269672 25.003956)
946,55937,Taavetinpuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.198036 24.89607)
947,55933,Meripuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.155594 24.94911)
948,55932,Lumikintien leikkikenttä / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.20302 25.054092)
949,55930,Mustikkamaa / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.180374 24.998398)
950,55928,Leikkipuisto Vähätupa / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.23291 24.852707)
951,55927,Leikkipuisto Soihtu / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.254463 24.933296)
952,55926,Linnanpellonpuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.229195 25.107006)
953,55925,Leikkipuisto Viiri / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.202885 24.88919)
954,55924,Leikkipuisto Strömberg / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.2189 24.86832)
955,55923,Leikkipuisto Roihuvuori / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.20241 25.061762)
956,55922,Leikkipuisto Piika / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.244003 24.856607)
957,55901,Kumpulanlaakso / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.205524 24.959656)
958,55900,Laivastopuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.168747 24.978123)
959,55899,Laakavuori / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.23941 25.11935)
960,55898,Kotikonnunpuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.24404 25.084703)
961,55897,Katri Valan puisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.185917 24.964209)
962,55896,Kontulan asukaspuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.23472 25.085735)
963,55895,Karhunkaatajantie / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.213547 25.049335)
964,55894,Kastellinpuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.230988 25.131498)
965,55893,Keulapuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.208748 25.130743)
966,55892,Kartanonhaka / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.240643 24.864847)
967,55891,Hartolanpuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.19367 24.960733)
968,55890,Hiidenkiukaanpuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.175022 24.851189)
969,55889,Kaivopuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.15538 24.954422)
970,55887,Annala / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.211475 24.974014)
971,54389,Haarssi / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.323124 24.71471)
972,54355,Karakallion kuntorata / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.232903 24.760357)
973,54354,Viherkallion koulu / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.229527 24.742418)
974,54053,Lintuvaaran koulu / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.238354 24.805382)
975,54045,Koukkuniemenpuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.154625 24.761702)
976,54044,Haukilahden kuntorata / Ulkokuntoiluvälineet 2,Ulkokuntoiluvälineet,737,POINT (60.16122 24.766104)
977,54042,Westendin uimaranta / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.168816 24.810528)
978,54031,Leppävaaran maauimala / ulkokuntoilualue,Ulkokuntoiluvälineet,737,POINT (60.225273 24.803694)
979,54029,Taavinkylän koulu / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.19644 24.75032)
980,54023,Vanhan-Mankkaanpuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.191566 24.76855)
981,54022,Vanttilan koulu / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.183514 24.617111)
982,54019,Esport Arena / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.176926 24.78029)
983,54017,Leppävaaran urheilupuisto / Ulkokuntoiluvälineet (Kuntorata),Ulkokuntoiluvälineet,737,POINT (60.231304 24.797455)
984,54001,Karakallion koulu / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.229362 24.757238)
985,53970,Saarnilaakson koulu / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.195663 24.668896)
986,53960,Juvanpuiston koulu / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.277405 24.75518)
987,53958,Lakelan kenttä / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.208363 24.655937)
988,53956,Gumbölenniitty / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.214085 24.62112)
989,53952,Haukilahden uimaranta / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.153828 24.772947)
990,53873,Ymmerstan koulu / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.205055 24.710966)
991,53868,Kirkkojärven koulu / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.209785 24.665384)
992,53797,Suvelan asukaspuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.203323 24.670681)
993,53792,Keski-Espoon urheilupuisto / Ulkokuntoiluvälineet (Pohjoinen),Ulkokuntoiluvälineet,737,POINT (60.211315 24.672604)
994,53788,Keski-Espoon urheilupuisto / Ulkokuntoiluvälineet (Itä),Ulkokuntoiluvälineet,737,POINT (60.21081 24.674229)
995,53634,Hallainvuoren ulkoilualue (Pohjoinen) / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.230377 25.049906)
996,53629,Hietarannan uimaranta / Ulkokuntoilupaikka (Keski),Ulkokuntoiluvälineet,737,POINT (60.173893 24.90746)
997,53616,Säterinniitynkenttä / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.21501 24.799776)
998,53549,Matinkylän urheilupuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.158363 24.751194)
999,53432,Hernesaaren street workout -ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.1525 24.930548)
1000,50636,Kartanonkosken liikuntapuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.2795 24.95673)
1001,50400,Järvenperän koulu / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.23897 24.703379)
1002,50308,Tapiolan urheilupuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.17952 24.783848)
1003,50307,Kauklahden kuntorata / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.195194 24.606268)
1004,50306,Haukilahden kuntorata / Ulkokuntoiluvälineet 1,Ulkokuntoiluvälineet,737,POINT (60.161026 24.7679)
1005,50305,Laaksolahden kuntorata / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.247257 24.74875)
1006,50304,Laaksolahden urheilupuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.245358 24.748484)
1007,50302,Leppävaaran urheilupuisto / Ulkokuntoiluvälineet (Rastaala),Ulkokuntoiluvälineet,737,POINT (60.229946 24.787054)
1008,50301,Espoon Koulumäki / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.144726 24.668468)
1009,50300,Latokasken kuntorata / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.18072 24.636177)
1010,50299,Espoonlahden urheilupuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.146618 24.661127)
1011,50298,Kalajärven kuntorata / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.309 24.734182)
